"site"	"year"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	"19"	"20"	"21"	"22"	"23"	"24"	"25"	"26"	"27"	"28"	"29"	"30"	"31"	"32"	"33"	"34"	"35"	"36"	"37"	"38"	"39"	"40"	"41"	"42"	"43"	"44"	"45"	"46"	"47"	"48"	"49"	"50"	"51"	"52"	"53"	"54"	"55"	"56"	"57"	"58"	"59"	"60"	"61"	"62"	"63"	"64"	"65"	"66"	"67"	"68"	"69"	"70"	"71"	"72"	"73"	"74"	"75"	"76"	"77"	"78"	"79"	"80"	"81"	"82"	"83"	"84"	"85"	"86"	"87"	"88"	"89"	"90"	"91"	"92"	"93"	"94"	"95"	"96"	"97"	"98"	"99"	"100"	"101"	"102"	"103"	"104"	"105"	"106"	"107"	"108"	"109"	"110"	"111"	"112"	"113"	"114"	"115"	"116"	"117"	"118"	"119"	"120"	"121"	"122"	"123"	"124"	"125"	"126"	"127"	"128"	"129"	"130"	"131"	"132"	"133"	"134"	"135"	"136"	"137"	"138"	"139"	"140"	"141"	"142"	"143"	"144"	"145"	"146"	"147"	"148"	"149"	"150"	"151"	"152"	"153"	"154"	"155"	"156"	"157"	"158"	"159"	"160"	"161"	"162"	"163"	"164"	"165"	"166"	"167"	"168"	"169"	"170"	"171"	"172"	"173"	"174"	"175"	"176"	"177"	"178"	"179"	"180"	"181"	"182"	"183"	"184"	"185"	"186"	"187"	"188"	"189"	"190"	"191"	"192"	"193"	"194"	"195"	"196"	"197"	"198"	"199"	"200"	"201"	"202"	"203"	"204"	"205"	"206"	"207"	"208"	"209"	"210"	"211"	"212"	"213"	"214"	"215"	"216"	"217"	"218"	"219"	"220"	"221"	"222"	"223"	"224"	"225"	"226"	"227"	"228"	"229"	"230"	"231"	"232"	"233"	"234"	"235"	"236"	"237"	"238"	"239"	"240"	"241"	"242"	"243"	"244"	"245"	"246"	"247"	"248"	"249"	"250"	"251"	"252"	"253"	"254"	"255"	"256"	"257"	"258"	"259"	"260"	"261"	"262"	"263"	"264"	"265"	"266"	"267"	"268"	"269"	"270"	"271"	"272"	"273"	"274"	"275"	"276"	"277"	"278"	"279"	"280"	"281"	"282"	"283"	"284"	"285"	"286"	"287"	"288"	"289"	"290"	"291"	"292"	"293"	"294"	"295"	"296"	"297"	"298"	"299"	"300"	"301"	"302"	"303"	"304"	"305"	"306"	"307"	"308"	"309"	"310"	"311"	"312"	"313"	"314"	"315"	"316"	"317"	"318"	"319"	"320"	"321"	"322"	"323"	"324"	"325"	"326"	"327"	"328"	"329"	"330"	"331"	"332"	"333"	"334"	"335"	"336"	"337"	"338"	"339"	"340"	"341"	"342"	"343"	"344"	"345"	"346"	"347"	"348"	"349"	"350"	"351"	"352"	"353"	"354"	"355"	"356"	"357"	"358"	"359"	"360"	"361"	"362"	"363"	"364"	"365"	"366"
"EDI"	"2013"	"4.37578934646981"	"0.498524925936091"	"0.0376168779430871"	"0.00140815822029167"	"0.811037248813768"	"1.52970929940559"	"6.86281728296606"	"0.0828790819043708"	"0.0529012954278464"	"2.41284291654187"	"0.0364008143469644"	"0.0886986586449856"	"2.23631396924536"	"0.237587343913022"	"1.32439323758918"	"0.0562098029099912"	"0.0122959970401771"	"1.87697409484862"	"0.934023678783507"	"0.668129328933302"	"4.1654424878985"	"0.624062722654156"	"0.21394212782789"	"0.234914085950804"	"6.40572435684233"	"4.79190954682056"	"2.65965601778732"	"15.3366576344333"	"8.70927495602058"	"5.5036033231244"	"11.319829691385"	"0.317728101444948"	"0.330976635591612"	"2.32919935051433"	"4.67161101892053"	"0.897059633799037"	"0.00572265889378104"	"0.328450819300351"	"3.0280535516188"	"0.296142249833982"	"1.98614206474009"	"0.0329010720204767"	"0.213578620725707"	"11.2764343748873"	"0.119555612717626"	"0.0190696497215406"	"0.00152644837676417"	"0.00163732103970726"	"0.105035022964458"	"0.105516277168627"	"0"	"0"	"0.00223976451331272"	"0.946753852365692"	"4.30449489409316"	"0.0354731477094862"	"0.105331960833261"	"0.185092083969568"	"0.00659983953899435"	"0.0259746713647948"	"0"	"0.000154907628507159"	"0.0969491570291052"	"0.00025681854683453"	"2.61461543144789"	"1.93294468407793"	"3.20877293190693"	"3.21224685833961"	"4.08604845626763"	"1.08750158032566"	"0.0227500868362763"	"0.00547925110315773"	"0.418782779288667"	"1.34320701419758"	"13.716327537009"	"8.33772501369718"	"6.54902777618384"	"8.29630832251456"	"0.38780758590254"	"0.11511319028653"	"0.692870232442792"	"0.0248738446502981"	"0.0195322255718307"	"0.091254049517392"	"1.7327626434325"	"1.98081242064493"	"0.288439835408148"	"0.462392452790457"	"0.22083500835316"	"0.000124496488373428"	"0.00331647142044403"	"0.0253661184091683"	"0.326512927075355"	"1.67403306783309"	"0.000336484407880364"	"0.000840993433521544"	"0.0933076003607392"	"0.00720788915133391"	"0.0990726168748168"	"0.385692469280192"	"0.0764235108861814"	"0.677625031300639"	"4.65177806061166"	"1.86757484992626"	"5.92041234591986"	"3.9338330641882"	"9.39728520395781"	"0.217284073957162"	"0.000336484407880364"	"0.398077113307686"	"0.545943832291391"	"0.291820188032452"	"5.52929491167934"	"0.62209291571463"	"0.577107282256018"	"7.89817961473141"	"0.173357178084752"	"1.43466023359565"	"0.0470463425692234"	"0.0220640650130357"	"0.267307488805283"	"0.447562647269178"	"8.25717519860186"	"0.0364313841524045"	"0.0352864121390031"	"0.000586842190665645"	"0.00471615004594589"	"0.929258725578335"	"2.75427530389728"	"1.46985465320115"	"0.390164031619312"	"3.87950021552878"	"4.30411264491345"	"0.975476175684674"	"2.91017419514318"	"0.30655716527466"	"0.962926769965868"	"18.6905426372098"	"0.0643197838639179"	"4.69023675360059"	"0.00386555881868354"	"0.0130906967509825"	"0.334548151907187"	"0.000314290215510911"	"0"	"0.0831674981417993"	"0.289412690477058"	"0.0440620108316064"	"0.213854353321551"	"0.00414498333792798"	"0.0341240727642753"	"0.423528045242108"	"0.000635724449157594"	"0.00249659703026081"	"0.00245136507463002"	"0.0424254535574537"	"0"	"0"	"0.274849934192177"	"0.00240239801295875"	"0"	"4.26370040585183"	"0.155679447476238"	"0.0669111425918916"	"4.81693059582176"	"1.42645105664589"	"0.196181346716394"	"0.00308446344458218"	"0.00326677010729014"	"0"	"0.101934473513052"	"0.773277052014859"	"4.66512374015368"	"1.99673397919633"	"0.00454214802952579"	"0.000283886148994305"	"0.132841205916509"	"4.45690802812155"	"0.369110456114944"	"0.00853015965692599"	"1.48123425984804"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"0.235359713654393"	"9.25782681831461"	"0.00800694344460166"	"0.025617953829458"	"1.01190664445871"	"1.47516454109326"	"7.55645505805903"	"0.749455618677881"	"0.751563599283177"	"1.56682205498395"	"1.664548223901"	"0.684500002419139"	"0.809325746039925"	"0.00326730740195569"	"0.0882582751239846"	"0.0291951881241779"	"2.16717847062431"	"0.0022245015581151"	"7.38691185384804"	"0.127868463095365"	"0.000488653926245325"	"0.117440340966683"	"0.00582420830894107"	"0.0177524594347269"	"0.13979064258822"	"2.48714046297527"	"0.0384798723236272"	"1.80969029592426"	"0.00399527415576521"	"0.00302311300731772"	"0.113954510985664"	"0.086469408831551"	"2.89060273090891"	"21.711034722981"	"0.685427698535377"	"0.999151834614115"	"1.59196008365562"	"4.3896988907622"	"0.0336238085342385"	"0.0292475560443684"	"5.30349343925266"	"0.521396573067432"	"0.490659321502506"	"12.2813269435312"	"8.06118486774237"	"1.31678346677917"	"0.366569710579807"	"8.17023615779941"	"1.14939384647321"	"15.9519477929135"	"7.94290931374162"	"4.12399146039473"	"8.03136807811812"	"3.03608232289046"	"0.209772546790159"	"7.44125508527647"	"12.8961223506874"	"0.533157274059379"	"14.4196488964844"	"13.8492569750168"	"0.913346962610907"	NA
"RSY"	"2013"	"3.62829781039298"	"0.396345644136423"	"0.0561461034357298"	"0.00306101761999642"	"0.628648971060087"	"1.44695605403014"	"6.18230767894361"	"0.128925947645513"	"0.058091957093736"	"1.84926739178972"	"0.0407897811143702"	"0.173268715228934"	"2.12193491423899"	"0.277624459537741"	"0.750650718624295"	"0.0599106880953928"	"0.0187980252242208"	"1.45691405592894"	"0.986471518986587"	"0.916331584453107"	"4.75389164841274"	"1.32611437634952"	"0.312212341387559"	"0.334521779115039"	"5.98019538162031"	"4.46366699041185"	"2.44241437148425"	"11.7171543711028"	"7.30392358507497"	"4.79637384751531"	"8.47733595118688"	"0.335489336485388"	"0.290620254420755"	"1.72594487948476"	"3.26608638492398"	"0.634584150629217"	"0.00854084653130599"	"0.213412984279517"	"2.12255099851889"	"0.300066231429652"	"1.90916902017174"	"0.0313228077936179"	"0.267166785099073"	"9.14616356696493"	"0.109327527451566"	"0.0164024008522137"	"0.00386131610340218"	"0.00189080923557275"	"0.0551624282218678"	"0.0561599178271773"	"0.000795271747951879"	"0"	"0.00227924598731768"	"0.897874364434374"	"2.67165748142401"	"0.0263640901918465"	"0.0558122332208088"	"0.0738751622996996"	"0.00467804718296546"	"0.0310286988468437"	"0"	"0.000186072006623208"	"0.0387001080407169"	"0.000282226270389289"	"2.26434589367455"	"1.69264244329385"	"2.61842777014128"	"2.28678283202114"	"3.28012710655093"	"0.793509301761239"	"0.0346801498734536"	"0.00570087068747457"	"0.61786705091364"	"1.11131051077493"	"9.64799413113406"	"6.27987249697276"	"5.39233460065146"	"6.39813341929085"	"0.447609750920493"	"0.200339365134204"	"0.621504805696102"	"0.0630540603400317"	"0.0489240416452466"	"0.160541155045669"	"1.4925728562403"	"1.49057587485928"	"0.169471195778391"	"0.347644194605866"	"0.114908633215273"	"0.000151850066971892"	"0.00458206848630756"	"0.0239043250535169"	"0.2912511294668"	"1.2630309127176"	"0.000427901719617968"	"0.00421487831804538"	"0.285007177681096"	"0.0163341967708516"	"0.140514231831621"	"0.383241404407052"	"0.145564972207595"	"0.6196625267671"	"4.41175638456945"	"1.88038772486445"	"5.27977291929037"	"3.68108286962659"	"10.1419928110042"	"0.191535976845072"	"0.000427901719617968"	"0.504440419621981"	"0.533035852932862"	"0.279558780905831"	"5.43992062105038"	"0.583207874070101"	"0.428661015824819"	"6.12250529260676"	"0.216013977994107"	"1.20269970306428"	"0.0463332900863086"	"0.0249512583889961"	"0.254042652372344"	"0.483063522362792"	"7.42380319766401"	"0.0607485696943338"	"0.0738911007739521"	"0.00106464495128113"	"0.00664376445432883"	"0.750221203786185"	"2.40992308589567"	"1.43164650606129"	"0.339319973523496"	"3.24993597280328"	"3.25880327780786"	"0.848805934571378"	"2.50574155033343"	"0.368366885887815"	"0.747447030071352"	"14.9635150577788"	"0.0779702428197983"	"3.14019611963042"	"0.00851070191870889"	"0.028307602373952"	"0.24380106712592"	"0.000502067309646553"	"0"	"0.122019018107322"	"0.565682201059584"	"0.0466460613306562"	"0.25151605528659"	"0.0081252998711492"	"0.0966292616294309"	"0.308320709782192"	"0.00121685561393026"	"0.00731507842636083"	"0.00370614264163151"	"0.10863829998705"	"0"	"0"	"0.182142483028469"	"0.00811391484666802"	"0"	"3.55740569689942"	"0.184402914567954"	"0.0662323486813749"	"3.9883453980795"	"0.971650571579935"	"0.0901164210359524"	"0.00870099971613348"	"0.00511926682062079"	"0"	"0.133690172103006"	"0.802332695488822"	"3.71913115591724"	"1.94784537243196"	"0.0100438565008344"	"0.000420392260893516"	"0.101782067523177"	"3.85299075071748"	"0.366776545222214"	"0.0101526170139462"	"1.1185832155447"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"0.254167495612669"	"9.43142046045413"	"0.0140658682006283"	"0.0406382005949312"	"1.05247376397898"	"1.47442487771615"	"7.24748367592997"	"0.790715898738182"	"0.710792326560785"	"1.83419554886709"	"1.44629543200122"	"0.664986944166247"	"1.07823012006145"	"0.0102057372350924"	"0.170111607672949"	"0.0875783195547801"	"2.02383779844195"	"0.00460625719243181"	"7.25137456899288"	"0.257755653676073"	"0.000979106507126691"	"0.087481785288184"	"0.0121967285503938"	"0.032948670368558"	"0.12184053317378"	"2.39939075452408"	"0.0444873057230316"	"2.03178630538295"	"0.00621457326896841"	"0.00394054772311042"	"0.0593895732962141"	"0.111656153303851"	"2.63582408098544"	"17.6664026786102"	"0.592736839490468"	"0.73881317578629"	"1.35812600788395"	"3.453800483908"	"0.0351257879086802"	"0.0282446552443202"	"4.48795090743572"	"0.916417933120871"	"0.443772362478745"	"9.78941702796283"	"6.95973498833341"	"1.21768934178999"	"0.430715713936606"	"6.90404515570255"	"1.23403889255619"	"12.6945555303041"	"6.91042542581988"	"3.58480021379277"	"6.77501797379467"	"2.84184659038197"	"0.395699371402017"	"6.4521313015243"	"10.3384177003662"	"0.456722942075541"	"11.9169175773874"	"12.0875742151379"	"0.843051026890139"	NA
"FOF"	"2013"	"3.77221325905089"	"0.413563977593606"	"0.0925824037310305"	"0.00535221231405466"	"0.640301048138984"	"1.53203644099809"	"6.7536660015813"	"0.22670135057496"	"0.058031471736338"	"1.64795462443304"	"0.0508380087140509"	"0.291645426992024"	"2.62710192536551"	"0.328833830870053"	"0.561011563352208"	"0.075441440986693"	"0.0259700855173048"	"1.5502930646462"	"1.45777913442223"	"1.49411050782822"	"6.81655636188879"	"2.62248446019082"	"0.60170909652487"	"0.517156410000877"	"7.32068798333841"	"5.48707249975625"	"2.87218254372337"	"11.2389791542158"	"8.29386377604599"	"5.13530771549297"	"8.01718790200988"	"0.523680293867105"	"0.432346203487595"	"1.95426076857301"	"3.72925858834671"	"0.76830753084977"	"0.0147409325343458"	"0.262701913243714"	"2.36676186009286"	"0.388049084505039"	"3.25391194981094"	"0.0439969885621448"	"0.480034496349587"	"12.1421178328986"	"0.139497814569825"	"0.0184838790156954"	"0.010504560561827"	"0.00236654404741219"	"0.0528132963386916"	"0.0593065238718478"	"0.00153389663692233"	"0"	"0.00300886755796829"	"1.20195306859646"	"2.624229022117"	"0.0273720336689736"	"0.0537978923790267"	"0.0541776811484199"	"0.00570562318590497"	"0.0360170589908291"	"0"	"0"	"0.0236324645116886"	"0"	"2.62606626715389"	"2.181328351054"	"3.1456655644937"	"2.24222709578195"	"3.54225545020752"	"0.861195109383202"	"0.0754697375440792"	"0.00642161262562524"	"1.08915586076002"	"1.15133153088102"	"9.39752433841806"	"6.65198731441145"	"6.27495042789151"	"7.25480811989555"	"0.840954005240459"	"0.409005539605949"	"0.785899091402597"	"0.159286374526696"	"0.122862286312799"	"0.273822396661701"	"1.63852986781722"	"1.47680654529657"	"0.149291549508014"	"0.308303516607733"	"0.100123732917125"	"0"	"0.00455711697581067"	"0.0224919216355131"	"0.275351205127072"	"1.08712683913934"	"0"	"0.0121249521576284"	"0.677248381848637"	"0.0316741543326675"	"0.154254284026358"	"0.461825772431824"	"0.216443512304251"	"0.589701246473687"	"4.75905207281667"	"2.20747725867797"	"5.91705015073754"	"4.09186482146148"	"12.3957939640019"	"0.186524973766366"	"0"	"0.572853843031198"	"0.666159997147301"	"0.292064314488053"	"6.11524439489652"	"0.557772807293611"	"0.319750072085128"	"5.72748321439678"	"0.272550469581504"	"1.06841073529422"	"0.0377092127516932"	"0.0278479177738709"	"0.341337311762719"	"0.724051207106328"	"10.7049129417359"	"0.131983718192606"	"0.186868362168607"	"0.00157078510179687"	"0.0100322237754658"	"0.975535804940471"	"3.21021038923362"	"1.89092238702767"	"0.403767085018411"	"3.8507605681357"	"3.59765494118583"	"1.03055389630761"	"3.21473159503043"	"0.490139203591961"	"0.683685125062088"	"17.2737240054086"	"0.112673585864839"	"3.595262977368"	"0.0209282190276901"	"0.0613592834636378"	"0.250303343887812"	"0.000825391663771179"	"0"	"0.156690448270453"	"1.21555512633534"	"0.048215395731497"	"0.330326879626553"	"0.015564312412136"	"0.322195730040855"	"0.388896956063904"	"0.000919751634948594"	"0.0189709114965673"	"0.00553273076514637"	"0.241877435544386"	"0"	"0"	"0.195707299709254"	"0.0231773819943502"	"0"	"4.32384965615585"	"0.241816863312608"	"0.0650870561742862"	"4.7029807099236"	"1.01593004995996"	"0.0663558612591833"	"0.0178483732224307"	"0.00554568229068777"	"0"	"0.2003403822479"	"1.09311367402313"	"4.34868139885397"	"2.55910717604514"	"0.0271689021103247"	"0.000308464997689681"	"0.126925190496975"	"4.52062383077363"	"0.489033873568632"	"0.0189016880167062"	"1.07263955056968"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"0.261493511218543"	"8.81221222756205"	"0.0134292805992523"	"0.0439379132376409"	"0.930450954393164"	"1.28003008238217"	"6.7234553715129"	"0.791284346507312"	"0.586482201510917"	"1.99988604538034"	"1.26391417623714"	"0.642887105795352"	"1.36004516995674"	"0.0193942923239736"	"0.254110560247432"	"0.16905896694616"	"1.77220551274432"	"0.0060910887549472"	"6.63174543675703"	"0.411559659694466"	"0.00138246475113949"	"0.0701248468770708"	"0.0175563586286228"	"0.0383636289866231"	"0.116556899880158"	"2.29015210519029"	"0.0434201747885405"	"2.06930771099527"	"0.00523622308965175"	"0.00088614856469864"	"0.0520170943023387"	"0.177171017564762"	"3.24225798133682"	"19.0617898956837"	"0.645832689106177"	"0.687467616020069"	"1.53842095660673"	"3.68939694365402"	"0.0377937573827396"	"0.0281590006448815"	"5.01178742755903"	"1.80731844757199"	"0.549224542962278"	"10.3370625082832"	"7.76113948153865"	"1.5288651826666"	"0.646706578961651"	"7.63881343279881"	"1.8192590608139"	"13.6790235695781"	"8.11067826331976"	"4.6471161799406"	"7.80735861202689"	"3.55349072846608"	"0.650158106026532"	"7.29380421141663"	"10.6474303003505"	"0.430795663424009"	"13.0959252933116"	"13.6237202311687"	"1.01645905757891"	NA
"BAD"	"2013"	"4.39178353190979"	"0.858507224129143"	"0.305814575667869"	"0.018599258615449"	"1.17411195664071"	"1.48580227773195"	"8.38059659558322"	"0.789422628313172"	"0.0184589613870302"	"0.939152560602041"	"0.128589118782731"	"0.990590785646641"	"4.64048946974589"	"0.306881538666794"	"0.135739321620498"	"0.0965274492675862"	"0.0437030540305824"	"1.41477368575027"	"2.89652039278254"	"2.95775395288311"	"13.5915093965682"	"6.98153159933212"	"1.51507409119858"	"1.39094164658231"	"12.500455198961"	"12.1527950560582"	"5.80220756671795"	"14.3300357631342"	"14.6687927370193"	"8.42688765693388"	"10.3743647420492"	"0.825998941096303"	"1.02349507188486"	"2.3702841185249"	"4.74209654168044"	"1.49274796316239"	"0.0402049772438553"	"0.388463710806868"	"2.97717376523989"	"0.570208766287136"	"7.61093667444031"	"0.0951018104438569"	"1.56500726971363"	"19.4755372834736"	"0.294644146425836"	"0.0104566790632757"	"0.0492043724377629"	"0.00120265246734311"	"0.0166391822292946"	"0.0265012165726655"	"0.00238968297314882"	"0"	"0.00055125265690794"	"0.754588400325975"	"0.982254205824687"	"0.0147611933517854"	"0.0162230279658663"	"0.0197978779105456"	"0.00518803007251425"	"0.0127954338946864"	"0"	"0"	"0.0052264453930046"	"0"	"2.87565620716686"	"3.86786638681892"	"4.44000432168017"	"1.84106233435849"	"4.12473922777487"	"0.436599090781635"	"0.231147671107187"	"0.00269639381765181"	"3.56899848952148"	"0.860966375427242"	"7.75693214233228"	"7.54460724951986"	"8.61439805490813"	"10.4668262565676"	"2.4883461474059"	"1.34291030729567"	"1.58187723895747"	"0.667627650006071"	"0.44099763558541"	"0.624748037761516"	"1.70105698369199"	"1.03822241249678"	"0.135678561166474"	"0.112354376397325"	"0.0296606788790625"	"0"	"0.00332611953883987"	"0.0115886784018026"	"0.137259864707106"	"0.544495423219944"	"0"	"0.0107397104828249"	"1.71113514126259"	"0.0731851995778172"	"0.0613140073127783"	"0.718035914537366"	"0.39907985515407"	"0.483662298778089"	"6.48668151626157"	"3.95966308045421"	"7.65136740640226"	"5.02064177997448"	"21.5224024997075"	"0.164791226130956"	"0"	"0.957745402348974"	"1.24037575558608"	"0.337401498370679"	"8.15964195058272"	"0.381849782917417"	"0.109755992614896"	"5.59758026968376"	"0.588987373449528"	"0.689830420756142"	"0.0181380996418957"	"0.032517607176433"	"0.363890553710363"	"1.50613934581093"	"17.7731757695064"	"0.5027634252317"	"0.567177863634844"	"0.00285064981449984"	"0.00366182419481996"	"1.46570741222221"	"4.2514733467394"	"2.57421469925806"	"0.362269532956185"	"5.02468863674171"	"3.80576248599223"	"0.935397019081389"	"3.94892206445216"	"0.204311111698875"	"0.22489028581727"	"17.0020766984061"	"0.17548713070431"	"3.33982493802132"	"0.0642668020810964"	"0.100420865450882"	"0.165096847072945"	"0.000411868461664823"	"0"	"0.255415685155402"	"2.89939440982373"	"0.0592055033935231"	"0.150669026189885"	"0.0164781861443275"	"0.453832525974005"	"0.652528023858598"	"0.00102347019750779"	"0.10099160602829"	"0.00188711004127951"	"0.731372038742706"	"0"	"0"	"0.138918651803455"	"0.128214250546844"	"0"	"6.12026768172731"	"0.347077968270842"	"0.0338600998506481"	"5.85866124575374"	"1.42727289848607"	"0.0211426060096627"	"0.0670856927422847"	"0.00606655498212581"	"0.00173132584872327"	"0.315889236310273"	"2.12644993414326"	"4.69369427195257"	"2.93612215861448"	"0.0368428131221018"	"0"	"0.241600627253368"	"5.4807476755733"	"0.918402940013545"	"0.0865736340661485"	"0.59841314539763"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"0.273366622412338"	"9.39564190953735"	"0.0146473122295007"	"0.0147853935404347"	"0.793097037297598"	"1.02736760638697"	"7.09391723928519"	"1.30602633461999"	"0.295945513749555"	"2.80424019595808"	"1.46424414644357"	"0.866246960401489"	"4.15979552187566"	"0.0912622831622192"	"0.972245701247774"	"0.909059732491603"	"1.17606565402469"	"0.0103354637864041"	"6.63275013391264"	"1.05424380299303"	"0"	"0.0201456805710908"	"0.0117119845256113"	"0.0139880438777605"	"0.150838838080115"	"2.249353100591"	"0.0727527779725492"	"2.44033685492327"	"0.00434987258806339"	"0"	"0.0587606524632908"	"0.730683079908777"	"4.27374549643091"	"27.5615662602238"	"0.999991437316336"	"0.509904184819483"	"3.35832360897366"	"7.08301026776811"	"0.0774539295959689"	"0.0244127193757478"	"8.21539614530127"	"6.90220290374097"	"1.2840528364719"	"14.8271652034221"	"8.51533841577973"	"3.22452368028996"	"2.05062639828653"	"9.04110650001646"	"5.25536634944648"	"17.6693916524798"	"10.5320203720896"	"9.18868177662829"	"10.5197179900075"	"7.64840596208193"	"1.63560278284741"	"9.21228315306094"	"12.6358501411483"	"0.506972941234094"	"18.6202219558329"	"13.0192033116838"	"2.2593221144937"	NA
